sName,sJobNo,sCard,Date,Time,IN/OUT,ReadID,EventMainCode,EventSubCode,AttendanceStatus,SerialNo
'T01148,1148,'NULL,2024-01-30,00:09:17,'IN,1,5, 38,checkIn,413025
'T00986,170,'NULL,2024-01-30,00:09:32,'IN,1,5, 38,checkIn,413028
'T01030,251,'NULL,2024-01-30,00:09:37,'IN,1,5, 38,checkIn,413031
'T01040,237,'NULL,2024-01-30,00:09:42,'IN,1,5, 38,checkIn,413032
'T01149,1149,'NULL,2024-01-30,00:09:47,'IN,1,5, 38,checkIn,413033
'T00999,174,'NULL,2024-01-30,00:09:55,'IN,1,5, 38,checkIn,413036
'T00487,15,'NULL,2024-01-30,00:09:56,'IN,1,5, 38,checkIn,413037
'T00935,193,'NULL,2024-01-30,00:09:59,'IN,1,5, 38,checkIn,413038
'T00938,178,'NULL,2024-01-30,00:10:02,'IN,1,5, 38,checkIn,413039
'T01111,1111,'NULL,2024-01-30,00:10:06,'IN,1,5, 38,checkIn,413040
'T01132,1132,'NULL,2024-01-30,00:10:11,'IN,1,5, 38,checkIn,413043
'T01080,290,'NULL,2024-01-30,00:10:15,'IN,1,5, 38,checkIn,413044
'T01069,273,'NULL,2024-01-30,00:10:18,'IN,1,5, 38,checkIn,413045
'T01154,1154,'NULL,2024-01-30,00:10:23,'IN,1,5, 38,checkIn,413046
'T00647,64,'NULL,2024-01-30,00:10:26,'IN,1,5, 38,checkIn,413047
'T01139,1139,'NULL,2024-01-30,00:10:29,'IN,1,5, 38,checkIn,413048
'T01117,1117,'NULL,2024-01-30,00:10:32,'IN,1,5, 38,checkIn,413049
'T01146,1146,'NULL,2024-01-30,00:10:34,'IN,1,5, 38,checkIn,413050
'T01137,1137,'NULL,2024-01-30,00:10:38,'IN,1,5, 38,checkIn,413051
'T01156,1156,'NULL,2024-01-30,00:10:41,'IN,1,5, 38,checkIn,413052
'T01103,1103,'NULL,2024-01-30,00:10:52,'IN,1,5, 38,checkIn,413057
'T01127,1127,'NULL,2024-01-30,00:10:55,'IN,1,5, 38,checkIn,413058
'T00867,82,'NULL,2024-01-30,00:10:58,'IN,1,5, 38,checkIn,413059
'T01047,261,'NULL,2024-01-30,00:11:00,'IN,1,5, 38,checkIn,413060
'T00982,196,'NULL,2024-01-30,00:11:03,'IN,1,5, 38,checkIn,413061
'T01110,1110,'NULL,2024-01-30,00:11:06,'IN,1,5, 38,checkIn,413062
'T01029,249,'NULL,2024-01-30,00:11:08,'IN,1,5, 38,checkIn,413063
'T01144,1144,'NULL,2024-01-30,00:11:11,'IN,1,5, 38,checkIn,413064
'    T01133,1133,'NULL,2024-01-30,00:11:14,'IN,1,5, 38,checkIn,413065
'T 01140,1140,'NULL,2024-01-30,00:11:17,'IN,1,5, 38,checkIn,413066
'T 01140,1140,'NULL,2024-01-30,00:11:20,'IN,1,5, 38,checkIn,413067
'T00920,156,'NULL,2024-01-30,00:11:25,'IN,1,5, 38,checkIn,413070
'T01134,1134,'NULL,2024-01-30,00:11:28,'IN,1,5, 38,checkIn,413071
'T01051,267,'NULL,2024-01-30,00:11:30,'IN,1,5, 38,checkIn,413072
'T01042,259,'NULL,2024-01-30,00:11:33,'IN,1,5, 38,checkIn,413073
'T01074,294,'NULL,2024-01-30,00:11:37,'IN,1,5, 38,checkIn,413074
'T01138,1138,'NULL,2024-01-30,00:11:41,'IN,1,5, 38,checkIn,413075
'T00452,73,'NULL,2024-01-30,00:11:44,'IN,1,5, 38,checkIn,413076
'T01129,1129,'NULL,2024-01-30,00:11:47,'IN,1,5, 38,checkIn,413077
'T01078,298,'NULL,2024-01-30,00:11:51,'IN,1,5, 38,checkIn,413078
'T01130,1130,'NULL,2024-01-30,00:11:58,'IN,1,5, 38,checkIn,413081
'T00921,157,'NULL,2024-01-30,00:12:02,'IN,1,5, 38,checkIn,413082
'T01128,1128,'NULL,2024-01-30,00:12:08,'IN,1,5, 38,checkIn,413085
'T01097,1097,'NULL,2024-01-30,00:12:11,'IN,1,5, 38,checkIn,413086
'T00508,93,'NULL,2024-01-30,00:12:13,'IN,1,5, 38,checkIn,413087
'T00883,59,'NULL,2024-01-30,00:12:40,'IN,1,5, 38,checkIn,413090
'T00557,47,'NULL,2024-01-30,00:12:48,'IN,1,5, 38,checkIn,413093
'T00885,145,'NULL,2024-01-30,05:00:23,'IN,1,5, 38,checkIn,413096
'T00009,135,'NULL,2024-01-30,05:40:48,'IN,1,5, 38,checkIn,413099
'T01056,279,'NULL,2024-01-30,05:56:22,'IN,1,5, 38,checkIn,413103
'T01054,278,'NULL,2024-01-30,05:56:26,'IN,1,5, 38,checkIn,413104
'T00552,99,'NULL,2024-01-30,05:57:08,'IN,1,5, 38,checkIn,413107
'T00709,45,'NULL,2024-01-30,05:58:34,'IN,1,5, 38,checkIn,413110
'T00386,41,'NULL,2024-01-30,05:59:16,'IN,1,5, 38,checkIn,413113
'T01039,233,'NULL,2024-01-30,06:00:41,'IN,1,5, 38,checkIn,413116
'T00970,225,'NULL,2024-01-30,06:01:19,'IN,1,5, 38,checkIn,413119
'T00183,46,'NULL,2024-01-30,06:06:17,'IN,1,5, 38,checkIn,413122
'T01044,1044,'NULL,2024-01-30,06:07:19,'IN,1,5, 38,checkIn,413125
'T00905,120,'NULL,2024-01-30,06:09:32,'IN,1,5, 38,checkIn,413128
'T00918,155,'NULL,2024-01-30,06:10:15,'IN,1,5, 38,checkIn,413132
'T00905,120,'NULL,2024-01-30,06:10:23,'IN,1,5, 38,checkIn,413135
'T00649,110,'NULL,2024-01-30,06:10:39,'IN,1,5, 38,checkIn,413138
'T00478,131,'NULL,2024-01-30,06:14:42,'IN,1,5, 38,checkIn,413141
'T00655,24,'NULL,2024-01-30,06:14:53,'IN,1,5, 38,checkIn,413144
'T0 1015,53,'NULL,2024-01-30,06:16:03,'IN,1,5, 38,checkIn,413147
'T00912,57,'NULL,2024-01-30,06:17:11,'IN,1,5, 38,checkIn,413150
'T01099,1099,'NULL,2024-01-30,06:20:31,'IN,1,5, 38,checkIn,413153
'T00501,95,'NULL,2024-01-30,06:20:35,'IN,1,5, 38,checkIn,413154
'T00390,48,'NULL,2024-01-30,06:20:39,'IN,1,5, 38,checkIn,413155
'T00539,34,'NULL,2024-01-30,06:20:51,'IN,1,5, 38,checkIn,413158
'T00561,125,'NULL,2024-01-30,06:20:54,'IN,1,5, 38,checkIn,413159
'T01116,1116,'NULL,2024-01-30,06:21:44,'IN,1,5, 38,checkIn,413162
'T00797,52,'NULL,2024-01-30,06:23:05,'IN,1,5, 38,checkIn,413166
'T00597,55,'NULL,2024-01-30,06:23:13,'IN,1,5, 38,checkIn,413169
'T01153,1153,'NULL,2024-01-30,06:23:21,'IN,1,5, 38,checkIn,413172
'T00907,78,'NULL,2024-01-30,06:24:12,'IN,1,5, 38,checkIn,413175
'T01125,1125,'NULL,2024-01-30,06:24:28,'IN,1,5, 38,checkIn,413178
'T01126,11226,'NULL,2024-01-30,06:24:43,'IN,1,5, 38,checkIn,413181
'T01096,1096,'NULL,2024-01-30,06:25:40,'IN,1,5, 38,checkIn,413184
'T00916,94,'NULL,2024-01-30,06:26:02,'IN,1,5, 38,checkIn,413187
'T00785,10,'NULL,2024-01-30,06:26:07,'IN,1,5, 38,checkIn,413190
'T00966,241,'NULL,2024-01-30,06:26:40,'IN,1,5, 38,checkIn,413193
'T01023,300,'NULL,2024-01-30,06:26:49,'IN,1,5, 38,checkIn,413196
'T00904,239,'NULL,2024-01-30,06:27:11,'IN,1,5, 38,checkIn,413202
'T01019,243,'NULL,2024-01-30,06:27:23,'IN,1,5, 38,checkIn,413206
'T00869,141,'NULL,2024-01-30,06:28:42,'IN,1,5, 38,checkIn,413209
'T00779,112,'NULL,2024-01-30,06:28:47,'IN,1,5, 38,checkIn,413212
'T00784,12,'NULL,2024-01-30,06:29:43,'IN,1,5, 38,checkIn,413215
'T00846,143,'NULL,2024-01-30,06:29:54,'IN,1,5, 38,checkIn,413218
'T00641,98,'NULL,2024-01-30,06:30:06,'IN,1,5, 38,checkIn,413221
'T01020,256,'NULL,2024-01-30,06:30:42,'IN,1,5, 38,checkIn,413224
'T00917,74,'NULL,2024-01-30,06:30:45,'IN,1,5, 38,checkIn,413225
'T00266,147,'NULL,2024-01-30,06:30:49,'IN,1,5, 38,checkIn,413226
'T00851,16,'NULL,2024-01-30,06:30:57,'IN,1,5, 38,checkIn,413229
'T00968,968,'NULL,2024-01-30,06:31:33,'IN,1,5, 38,checkIn,413232
'T00911,56,'NULL,2024-01-30,06:32:10,'IN,1,5, 38,checkIn,413235
'T00881,115,'NULL,2024-01-30,06:32:18,'IN,1,5, 38,checkIn,413238
'T00726,33,'NULL,2024-01-30,06:32:43,'IN,1,5, 38,checkIn,413241
'T01068,280,'NULL,2024-01-30,06:33:02,'IN,1,5, 38,checkIn,413244
'T01124,1124,'NULL,2024-01-30,06:34:01,'IN,1,5, 38,checkIn,413247
'T00628,65,'NULL,2024-01-30,06:34:07,'IN,1,5, 38,checkIn,413250
'T01115,1115,'NULL,2024-01-30,06:34:19,'IN,1,5, 38,checkIn,413253
'T00602,144,'NULL,2024-01-30,06:34:23,'IN,1,5, 38,checkIn,413254
'T01072,292,'NULL,2024-01-30,06:34:32,'IN,1,5, 38,checkIn,413257
'T01076,296,'NULL,2024-01-30,06:34:36,'IN,1,5, 38,checkIn,413258
'T00492,133,'NULL,2024-01-30,06:34:46,'IN,1,5, 38,checkIn,413261
'T00253,60,'NULL,2024-01-30,06:35:00,'IN,1,5, 38,checkIn,413266
'T00602,144,'NULL,2024-01-30,06:35:04,'IN,1,5, 38,checkIn,413267
'T00766,32,'NULL,2024-01-30,06:35:18,'IN,1,5, 38,checkIn,413270
'T00613,8,'NULL,2024-01-30,06:35:33,'IN,1,5, 38,checkIn,413273
'T00895,23,'NULL,2024-01-30,06:36:07,'IN,1,5, 38,checkIn,413276
'T00963,219,'NULL,2024-01-30,06:36:09,'IN,1,5, 38,checkIn,413278
'T00529,104,'NULL,2024-01-30,06:36:49,'IN,1,5, 38,checkIn,413281
'T00468,108,'NULL,2024-01-30,06:37:40,'IN,1,5, 38,checkIn,413284
'T01018,238,'NULL,2024-01-30,06:37:43,'IN,1,5, 38,checkIn,413285
'T00884,79,'NULL,2024-01-30,06:38:03,'IN,1,5, 38,checkIn,413289
'T00972,197,'NULL,2024-01-30,06:38:09,'IN,1,5, 38,checkIn,413292
'T00808,63,'NULL,2024-01-30,06:39:16,'IN,1,5, 38,checkIn,413295
'T00930,172,'NULL,2024-01-30,06:39:19,'IN,1,5, 38,checkIn,413296
'T00947,217,'NULL,2024-01-30,06:39:32,'IN,1,5, 38,checkIn,413299
'T01142,1142,'NULL,2024-01-30,06:39:35,'IN,1,5, 38,checkIn,413300
'T00532,62,'NULL,2024-01-30,06:39:41,'IN,1,5, 38,checkIn,413303
'T00898,30,'NULL,2024-01-30,06:39:43,'IN,1,5, 38,checkIn,413304
'T00630,28,'NULL,2024-01-30,06:39:45,'IN,1,5, 38,checkIn,413305
'T00653,13,'NULL,2024-01-30,06:39:48,'IN,1,5, 38,checkIn,413306
'T00854,14,'NULL,2024-01-30,06:39:50,'IN,1,5, 38,checkIn,413307
'T00540,92,'NULL,2024-01-30,06:39:55,'IN,1,5, 38,checkIn,413308
'T00897,11,'NULL,2024-01-30,06:40:00,'IN,1,5, 38,checkIn,413309
'T00455,85,'NULL,2024-01-30,06:40:06,'IN,1,5, 38,checkIn,413313
'T00868,76,'NULL,2024-01-30,06:40:09,'IN,1,5, 38,checkIn,413314
'T00606,86,'NULL,2024-01-30,06:40:13,'IN,1,5, 38,checkIn,413315
'T00723,17,'NULL,2024-01-30,06:40:17,'IN,1,5, 38,checkIn,413316
'T01032,245,'NULL,2024-01-30,06:40:33,'IN,1,5, 38,checkIn,413319
'T01113,1113,'NULL,2024-01-30,06:40:38,'IN,1,5, 38,checkIn,413320
'T01070,274,'NULL,2024-01-30,06:40:43,'IN,1,5, 38,checkIn,413321
'T00721,67,'NULL,2024-01-30,06:40:54,'IN,1,5, 38,checkIn,413324
'T00931,187,'NULL,2024-01-30,06:40:57,'IN,1,5, 38,checkIn,413325
'T00864,21,'NULL,2024-01-30,06:41:00,'IN,1,5, 38,checkIn,413326
'T01120,1120,'NULL,2024-01-30,06:41:13,'IN,1,5, 38,checkIn,413329
'T00546,27,'NULL,2024-01-30,06:41:16,'IN,1,5, 38,checkIn,413330
'T00559,25,'NULL,2024-01-30,06:41:19,'IN,1,5, 38,checkIn,413331
'T00730,124,'NULL,2024-01-30,06:41:28,'IN,1,5, 38,checkIn,413334
'T01024,250,'NULL,2024-01-30,06:41:31,'IN,1,5, 38,checkIn,413335
'T00976,218,'NULL,2024-01-30,06:41:41,'IN,1,5, 38,checkIn,413338
'T00944,204,'NULL,2024-01-30,06:41:55,'IN,1,5, 38,checkIn,413341
'T00615,84,'NULL,2024-01-30,06:42:22,'IN,1,5, 38,checkIn,413346
'T01025,229,'NULL,2024-01-30,06:42:25,'IN,1,5, 38,checkIn,413347
'T00832,35,'NULL,2024-01-30,06:42:43,'IN,1,5, 38,checkIn,413350
'T00888,80,'NULL,2024-01-30,06:44:45,'IN,1,5, 38,checkIn,413353
'T00894,29,'NULL,2024-01-30,06:45:17,'IN,1,5, 38,checkIn,413357
'T00674,162,'NULL,2024-01-30,06:45:20,'IN,1,5, 38,checkIn,413358
'T00567,69,'NULL,2024-01-30,06:45:32,'IN,1,5, 38,checkIn,413361
'T00822,90,'NULL,2024-01-30,06:45:52,'IN,1,5, 38,checkIn,413364
'T00823,91,'NULL,2024-01-30,06:45:59,'IN,1,5, 38,checkIn,413367
'T01095,1095,'NULL,2024-01-30,06:46:02,'IN,1,5, 38,checkIn,413368
'T00787,138,'NULL,2024-01-30,06:46:31,'IN,1,5, 38,checkIn,413371
'T01121,1121,'NULL,2024-01-30,06:47:45,'IN,1,5, 38,checkIn,413374
'T00722,72,'NULL,2024-01-30,06:48:02,'IN,1,5, 38,checkIn,413377
'T00534,137,'NULL,2024-01-30,06:48:19,'IN,1,5, 38,checkIn,413380
'T00802,159,'NULL,2024-01-30,06:48:28,'IN,1,5, 38,checkIn,413383
'T00470,97,'NULL,2024-01-30,06:49:41,'IN,1,5, 38,checkIn,413386
'T00876,126,'NULL,2024-01-30,06:49:58,'IN,1,5, 38,checkIn,413389
'T00172,7,'NULL,2024-01-30,06:50:07,'IN,1,5, 38,checkIn,413392
'T01090,11111,'NULL,2024-01-30,06:56:27,'IN,1,5, 38,checkIn,413396
'T00729,101,'NULL,2024-01-30,06:56:40,'IN,1,5, 38,checkIn,413399
'T01112,1112,'NULL,2024-01-30,06:57:50,'IN,1,5, 38,checkIn,413402
'T01046,266,'NULL,2024-01-30,06:58:19,'IN,1,5, 38,checkIn,413405
'T00054,160,'NULL,2024-01-30,07:01:26,'IN,1,5, 38,checkIn,413408
'T01233,1119,'NULL,2024-01-30,07:14:21,'IN,1,5, 38,checkIn,413411
'T00497,44,'NULL,2024-01-30,07:19:09,'IN,1,5, 38,checkIn,413414
'T00486,102,'NULL,2024-01-30,07:27:30,'IN,1,5, 38,checkIn,413417
'T00075,36,'NULL,2024-01-30,07:35:33,'IN,1,5, 38,checkIn,413420
'T01135,1135,'NULL,2024-01-30,07:38:49,'IN,1,5, 38,checkIn,413423
'T00727,42,'NULL,2024-01-30,07:54:53,'IN,1,5, 38,checkIn,413426
'T00147,37,'NULL,2024-01-30,08:05:38,'IN,1,5, 38,checkIn,413429
' T01057,270,'NULL,2024-01-30,08:09:24,'IN,1,5, 38,checkIn,413432
'T01091,11111113,'NULL,2024-01-30,08:13:19,'IN,1,5, 38,checkIn,413435
'T00222,129,'NULL,2024-01-30,08:13:56,'IN,1,5, 38,checkIn,413440
'T01093,1093,'NULL,2024-01-30,08:21:57,'IN,1,5, 38,checkIn,413445
'T00252,40,'NULL,2024-01-30,08:22:01,'IN,1,5, 38,checkIn,413446
'T00484,50,'NULL,2024-01-30,08:23:07,'IN,1,5, 38,checkIn,413449
'T00922,151,'NULL,2024-01-30,08:52:11,'IN,1,5, 38,checkIn,413454
'T00733,31,'NULL,2024-01-30,09:11:32,'IN,1,5, 38,checkIn,413457
'T00567,69,'NULL,2024-01-30,12:33:52,'IN,1,5, 38,checkIn,413460
'T00893,113,'NULL,2024-01-30,12:35:40,'IN,1,5, 38,checkIn,413463
'T00054,160,'NULL,2024-01-30,12:51:20,'IN,1,5, 38,checkIn,413467
'T00944,204,'NULL,2024-01-30,14:28:44,'IN,1,5, 38,checkIn,413470
'T00888,80,'NULL,2024-01-30,14:29:03,'IN,1,5, 38,checkIn,413473
'T00674,162,'NULL,2024-01-30,14:29:09,'IN,1,5, 38,checkIn,413476
'T00895,23,'NULL,2024-01-30,14:31:49,'IN,1,5, 38,checkIn,413479
'T00470,97,'NULL,2024-01-30,14:31:56,'IN,1,5, 38,checkIn,413482
'T00921,157,'NULL,2024-01-30,14:37:21,'IN,1,5, 38,checkIn,413485
'T01080,290,'NULL,2024-01-30,14:42:38,'IN,1,5, 38,checkIn,413488
'T01128,1128,'NULL,2024-01-30,14:47:56,'IN,1,5, 38,checkIn,413491
'T01097,1097,'NULL,2024-01-30,15:00:00,'IN,1,5, 38,checkIn,413494
'T01148,1148,'NULL,2024-01-30,15:07:22,'IN,1,5, 38,checkIn,413497
'T01152,1152,'NULL,2024-01-30,15:08:39,'IN,1,5, 38,checkIn,413502
'T01040,237,'NULL,2024-01-30,15:09:10,'IN,1,5, 38,checkIn,413506
'T01083,291,'NULL,2024-01-30,15:10:03,'IN,1,5, 38,checkIn,413509
'T01109,1109,'NULL,2024-01-30,15:11:07,'IN,1,5, 38,checkIn,413512
'T01156,1156,'NULL,2024-01-30,15:13:07,'IN,1,5, 38,checkIn,413515
'T01149,1149,'NULL,2024-01-30,15:14:06,'IN,1,5, 38,checkIn,413518
'T00386,41,'NULL,2024-01-30,15:14:20,'IN,1,5, 38,checkIn,413521
'T01101,1101,'NULL,2024-01-30,15:15:04,'IN,1,5, 38,checkIn,413524
'T01085,288,'NULL,2024-01-30,15:15:42,'IN,1,5, 38,checkIn,413527
'T01145,1145,'NULL,2024-01-30,15:15:46,'IN,1,5, 38,checkIn,413528
'T00977,227,'NULL,2024-01-30,15:17:30,'IN,1,5, 38,checkIn,413531
'T01105,1105,'NULL,2024-01-30,15:17:43,'IN,1,5, 38,checkIn,413534
'T01047,261,'NULL,2024-01-30,15:18:17,'IN,1,5, 38,checkIn,413537
'T01111,1111,'NULL,2024-01-30,15:18:29,'IN,1,5, 38,checkIn,413540
'T00986,170,'NULL,2024-01-30,15:19:36,'IN,1,5, 38,checkIn,413543
'T01107,1107,'NULL,2024-01-30,15:22:58,'IN,1,5, 38,checkIn,413546
'T00647,64,'NULL,2024-01-30,15:29:30,'IN,1,5, 38,checkIn,413549
'T00927,165,'NULL,2024-01-30,15:29:45,'IN,1,5, 38,checkIn,413552
'T01146,1146,'NULL,2024-01-30,15:31:31,'IN,1,5, 38,checkIn,413555
'T00590,66,'NULL,2024-01-30,15:32:32,'IN,1,5, 38,checkIn,413558
'T 01140,1140,'NULL,2024-01-30,15:32:58,'IN,1,5, 38,checkIn,413561
'T00487,15,'NULL,2024-01-30,15:33:03,'IN,1,5, 38,checkIn,413564
'T01078,298,'NULL,2024-01-30,15:33:07,'IN,1,5, 38,checkIn,413565
'T00982,196,'NULL,2024-01-30,15:33:51,'IN,1,5, 38,checkIn,413569
'T00936,184,'NULL,2024-01-30,15:33:54,'IN,1,5, 38,checkIn,413570
'T01069,273,'NULL,2024-01-30,15:34:26,'IN,1,5, 38,checkIn,413573
'T00938,178,'NULL,2024-01-30,15:34:28,'IN,1,5, 38,checkIn,413574
'T00557,47,'NULL,2024-01-30,15:34:35,'IN,1,5, 38,checkIn,413577
'T00950,179,'NULL,2024-01-30,15:35:17,'IN,1,5, 38,checkIn,413581
'T01122,150,'NULL,2024-01-30,15:35:21,'IN,1,5, 38,checkIn,413582
'    T01133,1133,'NULL,2024-01-30,15:35:44,'IN,1,5, 38,checkIn,413585
'T01029,249,'NULL,2024-01-30,15:36:22,'IN,1,5, 38,checkIn,413588
'T01026,244,'NULL,2024-01-30,15:37:14,'IN,1,5, 38,checkIn,413591
'T01100,1100,'NULL,2024-01-30,15:37:41,'IN,1,5, 38,checkIn,413594
'T01042,259,'NULL,2024-01-30,15:37:55,'IN,1,5, 38,checkIn,413597
'T01034,246,'NULL,2024-01-30,15:38:18,'IN,1,5, 38,checkIn,413600
'T01129,1129,'NULL,2024-01-30,15:39:53,'IN,1,5, 38,checkIn,413603
'T01137,1137,'NULL,2024-01-30,15:40:40,'IN,1,5, 38,checkIn,413606
'T00867,82,'NULL,2024-01-30,15:40:44,'IN,1,5, 38,checkIn,413607
'T00867,82,'NULL,2024-01-30,15:41:21,'IN,1,5, 38,checkIn,413610
'T00653,13,'NULL,2024-01-30,15:41:35,'IN,1,5, 38,checkIn,413614
'T00733,31,'NULL,2024-01-30,15:41:38,'IN,1,5, 38,checkIn,413615
'T00539,34,'NULL,2024-01-30,15:41:40,'IN,1,5, 38,checkIn,413616
'T01025,229,'NULL,2024-01-30,15:41:44,'IN,1,5, 38,checkIn,413618
'T01018,238,'NULL,2024-01-30,15:41:47,'IN,1,5, 38,checkIn,413619
'T00546,27,'NULL,2024-01-30,15:41:48,'IN,1,5, 38,checkIn,413620
'T00894,29,'NULL,2024-01-30,15:41:51,'IN,1,5, 38,checkIn,413621
'T01019,243,'NULL,2024-01-30,15:41:54,'IN,1,5, 38,checkIn,413622
'T00559,25,'NULL,2024-01-30,15:41:56,'IN,1,5, 38,checkIn,413623
'T00655,24,'NULL,2024-01-30,15:41:59,'IN,1,5, 38,checkIn,413624
'T00468,108,'NULL,2024-01-30,15:42:01,'IN,1,5, 38,checkIn,413625
'T00653,13,'NULL,2024-01-30,15:42:02,'IN,1,5, 38,checkIn,413626
'T00630,28,'NULL,2024-01-30,15:42:05,'IN,1,5, 38,checkIn,413627
'T00963,219,'NULL,2024-01-30,15:42:07,'IN,1,5, 38,checkIn,413629
'T00893,113,'NULL,2024-01-30,15:42:09,'IN,1,5, 38,checkIn,413631
'T01076,296,'NULL,2024-01-30,15:42:11,'IN,1,5, 38,checkIn,413632
'T00966,241,'NULL,2024-01-30,15:42:14,'IN,1,5, 38,checkIn,413633
'T01064,284,'NULL,2024-01-30,15:42:17,'IN,1,5, 38,checkIn,413634
'T00797,52,'NULL,2024-01-30,15:42:19,'IN,1,5, 38,checkIn,413635
'T00721,67,'NULL,2024-01-30,15:42:21,'IN,1,5, 38,checkIn,413636
'T01061,283,'NULL,2024-01-30,15:42:23,'IN,1,5, 38,checkIn,413637
'T01074,294,'NULL,2024-01-30,15:42:26,'IN,1,5, 38,checkIn,413638
'T00723,17,'NULL,2024-01-30,15:42:28,'IN,1,5, 38,checkIn,413639
'T00602,144,'NULL,2024-01-30,15:42:30,'IN,1,5, 38,checkIn,413640
'T00529,104,'NULL,2024-01-30,15:42:33,'IN,1,5, 38,checkIn,413641
'T00779,112,'NULL,2024-01-30,15:42:35,'IN,1,5, 38,checkIn,413642
'T00917,74,'NULL,2024-01-30,15:42:37,'IN,1,5, 38,checkIn,413643
'T00597,55,'NULL,2024-01-30,15:42:40,'IN,1,5, 38,checkIn,413644
'T01155,1155,'NULL,2024-01-30,15:42:42,'IN,1,5, 38,checkIn,413645
'T00846,143,'NULL,2024-01-30,15:42:46,'IN,1,5, 38,checkIn,413646
'T00864,21,'NULL,2024-01-30,15:42:48,'IN,1,5, 38,checkIn,413647
'T00918,155,'NULL,2024-01-30,15:42:51,'IN,1,5, 38,checkIn,413648
'T00968,968,'NULL,2024-01-30,15:42:53,'IN,1,5, 38,checkIn,413649
'T00916,94,'NULL,2024-01-30,15:42:56,'IN,1,5, 38,checkIn,413650
'T00912,57,'NULL,2024-01-30,15:42:59,'IN,1,5, 38,checkIn,413651
'T00911,56,'NULL,2024-01-30,15:43:02,'IN,1,5, 38,checkIn,413652
'T01032,245,'NULL,2024-01-30,15:43:06,'IN,1,5, 38,checkIn,413653
'T00947,217,'NULL,2024-01-30,15:43:08,'IN,1,5, 38,checkIn,413654
'T00508,93,'NULL,2024-01-30,15:43:10,'IN,1,5, 38,checkIn,413655
'T00907,78,'NULL,2024-01-30,15:43:12,'IN,1,5, 38,checkIn,413656
'T00266,147,'NULL,2024-01-30,15:43:14,'IN,1,5, 38,checkIn,413657
'T00266,147,'NULL,2024-01-30,15:43:15,'IN,1,5, 38,checkIn,413658
'T00869,141,'NULL,2024-01-30,15:43:17,'IN,1,5, 38,checkIn,413659
'T00868,76,'NULL,2024-01-30,15:43:20,'IN,1,5, 38,checkIn,413660
'T00945,177,'NULL,2024-01-30,15:43:22,'IN,1,5, 38,checkIn,413661
'T01051,267,'NULL,2024-01-30,15:43:24,'IN,1,5, 38,checkIn,413662
'T00606,86,'NULL,2024-01-30,15:43:27,'IN,1,5, 38,checkIn,413663
'T00478,131,'NULL,2024-01-30,15:43:29,'IN,1,5, 38,checkIn,413664
'T00766,32,'NULL,2024-01-30,15:43:32,'IN,1,5, 38,checkIn,413665
'T00904,239,'NULL,2024-01-30,15:43:34,'IN,1,5, 38,checkIn,413666
'T00876,126,'NULL,2024-01-30,15:43:36,'IN,1,5, 38,checkIn,413667
'T00802,159,'NULL,2024-01-30,15:43:41,'IN,1,5, 38,checkIn,413669
'T01144,1144,'NULL,2024-01-30,15:43:45,'IN,1,5, 38,checkIn,413670
'T00561,125,'NULL,2024-01-30,15:43:46,'IN,1,5, 38,checkIn,413671
'T01113,1113,'NULL,2024-01-30,15:43:50,'IN,1,5, 38,checkIn,413673
'T01113,1113,'NULL,2024-01-30,15:43:53,'IN,1,5, 38,checkIn,413674
'T00884,79,'NULL,2024-01-30,15:43:55,'IN,1,5, 38,checkIn,413675
'T01121,1121,'NULL,2024-01-30,15:43:57,'IN,1,5, 38,checkIn,413676
'T00898,30,'NULL,2024-01-30,15:44:00,'IN,1,5, 38,checkIn,413677
'T01103,1103,'NULL,2024-01-30,15:44:02,'IN,1,5, 38,checkIn,413678
'T01044,1044,'NULL,2024-01-30,15:44:05,'IN,1,5, 38,checkIn,413679
'T01127,1127,'NULL,2024-01-30,15:44:08,'IN,1,5, 38,checkIn,413680
'T00970,225,'NULL,2024-01-30,15:44:13,'IN,1,5, 38,checkIn,413682
'T01130,1130,'NULL,2024-01-30,15:44:16,'IN,1,5, 38,checkIn,413684
'T00935,193,'NULL,2024-01-30,15:44:19,'IN,1,5, 38,checkIn,413685
'T01070,274,'NULL,2024-01-30,15:44:20,'IN,1,5, 38,checkIn,413686
'T00808,63,'NULL,2024-01-30,15:44:23,'IN,1,5, 38,checkIn,413687
'T00851,16,'NULL,2024-01-30,15:44:25,'IN,1,5, 38,checkIn,413688
'T01068,280,'NULL,2024-01-30,15:44:26,'IN,1,5, 38,checkIn,413689
'T00722,72,'NULL,2024-01-30,15:44:28,'IN,1,5, 38,checkIn,413690
'T00897,11,'NULL,2024-01-30,15:44:35,'IN,1,5, 38,checkIn,413694
'T01124,1124,'NULL,2024-01-30,15:44:38,'IN,1,5, 38,checkIn,413695
'T01112,1112,'NULL,2024-01-30,15:44:42,'IN,1,5, 38,checkIn,413696
'T00931,187,'NULL,2024-01-30,15:44:43,'IN,1,5, 38,checkIn,413697
'T00628,65,'NULL,2024-01-30,15:44:46,'IN,1,5, 38,checkIn,413698
'T00613,8,'NULL,2024-01-30,15:44:48,'IN,1,5, 38,checkIn,413699
'T01126,11226,'NULL,2024-01-30,15:44:50,'IN,1,5, 38,checkIn,413700
'T00649,110,'NULL,2024-01-30,15:44:53,'IN,1,5, 38,checkIn,413701
